0	2	2944
1	2	959
2	0	3205
2	1	3052
3	0	3205
3	1	220
4	2	1327
5	2	2565
6	2	3173
7	2	285
8	2	858
9	0	1765
9	1	3052
10	2	1946
11	2	1806
12	2	2405
13	2	2403
14	2	2899
15	2	623
16	0	3205
16	1	692
17	0	3205
17	1	542
18	2	2781
19	0	2666
19	1	542
20	2	1121
21	0	259
21	1	1467
22	2	2038
23	2	945
24	2	1341
25	2	777
26	2	2292
27	2	2298
28	2	2578
29	2	122
30	2	1719
31	0	3205
31	1	2781
32	0	2666
32	1	692
33	2	2008
34	2	3271
35	2	1194
36	0	1765
36	1	692
37	2	1927
38	0	2957
38	1	261
39	0	2957
39	1	1467
40	2	2295
41	2	1653
42	2	1635
43	2	714
44	0	550
44	1	220
45	0	2666
45	1	1121
46	2	1593
47	0	1224
47	1	220
48	0	927
48	1	3052
49	2	1236
50	2	1975
51	2	241
52	0	1224
52	1	3052
53	2	2650
54	2	416
55	0	3205
55	1	2415
56	0	450
56	1	220
57	2	2613
58	2	448
59	2	3030
60	0	3205
60	1	285
61	0	1765
61	1	306
62	2	1362
63	2	3088
64	0	2666
64	1	1592
65	0	151
65	1	2781
66	2	1444
67	2	2199
68	0	2666
68	1	1227
69	2	112
70	2	797
71	2	1167
72	2	1395
73	2	2977
74	0	2666
74	1	122
75	2	1642
76	0	2204
76	1	3052
77	2	2288
78	0	3205
78	1	2483
79	0	1224
79	1	1227
80	2	70
81	0	2413
81	1	122
82	0	151
82	1	2695
83	0	2000
83	1	623
84	2	394
85	0	2419
85	1	1227
86	0	151
86	1	1121
87	0	2867
87	1	858
88	2	375
89	0	1765
89	1	1969
90	0	2162
90	1	3052
91	0	2419
91	1	3473
92	0	3205
92	1	1865
93	0	2666
93	1	1865
94	2	2281
95	2	1027
96	2	320
97	2	855
98	2	2761
99	0	3205
99	1	2167
100	0	2419
100	1	2781
101	0	2666
101	1	3473
102	0	1005
102	1	220
103	0	1224
103	1	1592
104	2	152
105	0	1275
105	1	2774
106	0	550
106	1	3052
107	0	3205
107	1	1927
108	0	1723
108	1	1121
109	0	1224
109	1	2944
110	0	3405
110	1	692
111	2	3292
112	0	1765
112	1	1467
113	2	1990
114	2	794
115	2	1232
116	2	337
117	0	1063
117	1	1969
118	2	2380
119	0	3380
119	1	542
120	2	1595
121	0	3205
121	1	1719
122	0	1224
122	1	306
123	2	2206
124	0	273
124	1	220
125	0	3205
125	1	1595
126	2	359
127	0	2419
127	1	1592
128	2	266
129	0	151
129	1	261
130	2	634
131	2	1908
132	0	273
132	1	623
133	2	2522
134	0	2666
134	1	544
135	2	2326
136	0	1293
136	1	3052
137	0	1765
137	1	1944
138	2	3069
139	2	2762
140	0	3205
140	1	1944
141	2	1957
142	2	1273
143	0	2692
143	1	1121
144	0	927
144	1	959
145	2	2289
146	0	3205
146	1	260
147	2	2858
148	2	880
149	0	3484
149	1	1121
150	2	96
151	0	707
151	1	542
152	2	253
153	2	2673
154	0	2668
154	1	220
155	0	3205
155	1	1915
156	0	3205
156	1	1356
157	0	2204
157	1	2944
158	0	2957
158	1	1227
159	2	334
160	0	3405
160	1	220
161	0	1224
161	1	623
162	0	2666
162	1	285
163	2	1726
164	0	1275
164	1	220
165	0	3380
165	1	692
166	0	2666
166	1	1719
167	0	3488
167	1	623
168	0	3122
168	1	3167
169	2	349
170	0	2666
170	1	1467
171	2	2917
172	0	3205
172	1	115
173	0	1765
173	1	1927
174	0	2867
174	1	2378
175	2	2994
176	2	618
177	0	2413
177	1	220
178	2	3204
179	2	3149
180	0	3205
180	1	573
181	2	744
182	2	1866
183	2	2342
184	0	1723
184	1	542
185	0	2957
185	1	285
186	0	1063
186	1	2483
187	0	869
187	1	556
188	0	2821
188	1	220
189	0	3205
189	1	951
190	0	1765
190	1	1840
191	2	3414
192	2	3490
193	0	3380
193	1	285
194	0	1951
194	1	3052
195	0	2666
195	1	2483
196	2	1485
197	2	2592
198	2	2312
199	2	3489
200	0	3444
200	1	858
201	2	2579
202	2	1256
203	2	3208
204	0	2867
204	1	2483
205	2	2914
206	0	1005
206	1	959
207	2	2981
208	2	2953
209	0	3484
209	1	2781
210	2	1048
211	2	2372
212	2	684
213	0	282
213	1	220
214	0	1005
214	1	542
215	0	2666
215	1	1595
216	0	558
216	1	1467
217	2	138
218	2	1135
219	2	1352
220	0	151
220	1	1946
221	0	2666
221	1	3271
222	2	1117
223	0	1765
223	1	122
224	2	2706
225	0	2000
225	1	220
226	2	2191
227	2	1784
228	0	661
228	1	3052
229	0	151
229	1	2944
230	0	927
230	1	1444
231	2	2742
232	2	2247
233	0	2204
233	1	1592
234	2	358
235	0	3205
235	1	2056
236	2	2608
237	0	2666
237	1	1356
238	0	2867
238	1	1969
239	2	3425
240	2	830
241	0	2821
241	1	3052
242	0	1723
242	1	1236
243	0	151
243	1	1236
244	0	927
244	1	1592
245	2	91
246	0	2666
246	1	1915
247	0	151
247	1	2613
248	2	796
249	2	1
250	0	3380
250	1	1467
251	0	3484
251	1	3052
252	0	438
252	1	3052
253	0	2204
253	1	1236
254	0	2033
254	1	623
255	0	550
255	1	692
256	0	40
256	1	1467
257	0	2957
257	1	2304
258	2	2549
259	0	927
259	1	261
260	0	927
260	1	122
261	2	1874
262	0	1765
262	1	1946
263	0	3073
263	1	220
264	2	1218
265	0	1800
265	1	220
266	0	1203
266	1	623
267	0	1172
267	1	1791
268	2	1329
269	0	2204
269	1	1467
270	2	18
271	2	987
272	2	2847
273	0	550
273	1	2415
274	2	1960
275	2	511
276	2	14
277	2	2975
278	2	2216
279	0	2413
279	1	1121
280	2	565
281	2	2190
282	0	3205
282	1	3167
283	0	2666
283	1	2565
284	0	3205
284	1	1593
285	2	3063
286	2	1846
287	0	1765
287	1	556
288	2	1008
289	2	1279
290	2	2148
291	0	1558
291	1	858
292	2	3363
293	0	2957
293	1	544
294	2	2973
295	2	1451
296	2	2768
297	0	2536
297	1	3052
298	0	1878
298	1	261
299	0	3127
299	1	1467
300	0	3405
300	1	1444
301	0	1224
301	1	285
302	2	2270
303	2	1260
304	0	927
304	1	1946
305	0	1558
305	1	623
306	0	1224
306	1	1915
307	0	2867
307	1	2578
308	0	3484
308	1	692
309	0	3122
309	1	3052
310	2	2717
311	0	1878
311	1	3271
312	0	3205
312	1	1806
313	2	1402
314	2	291
315	2	3109
316	0	1878
316	1	959
317	0	2957
317	1	220
318	2	160
319	0	1727
319	1	3052
320	0	661
320	1	220
321	2	1966
322	2	1887
323	2	1482
324	0	3127
324	1	3052
325	0	1951
325	1	220
326	0	2000
326	1	3052
327	2	3270
328	0	2957
328	1	1969
329	0	456
329	1	1467
330	0	2867
330	1	3052
331	2	1488
332	0	2666
332	1	1927
333	2	3304
334	0	40
334	1	261
335	0	1765
335	1	1444
336	0	2204
336	1	261
337	0	1612
337	1	3473
338	2	2745
339	2	1204
340	0	2413
340	1	692
341	0	1247
341	1	3052
342	2	1897
343	0	1765
343	1	115
344	0	3071
344	1	623
345	0	151
345	1	2415
346	2	2553
347	0	1224
347	1	556
348	0	596
348	1	1467
349	0	2419
349	1	306
350	2	2609
351	2	935
352	2	9
353	2	1435
354	0	596
354	1	959
355	2	2340
356	2	815
357	0	3488
357	1	1592
358	2	1104
359	2	2999
360	0	927
360	1	2781
361	2	2266
362	0	79
362	1	306
363	0	3205
363	1	1426
364	0	3205
364	1	2716
365	0	2413
365	1	2565
366	2	1397
367	2	3203
368	0	3484
368	1	220
369	2	1257
370	0	2204
370	1	1944
371	2	986
372	0	3205
372	1	963
373	0	3380
373	1	2415
374	0	596
374	1	542
375	2	1001
376	2	1016
377	0	110
377	1	1791
378	2	1639
379	0	596
379	1	2781
380	0	2666
380	1	3167
381	2	793
382	0	3205
382	1	3497
383	0	1723
383	1	1840
384	0	2204
384	1	1121
385	0	2666
385	1	2716
386	2	181
387	2	2379
388	2	1572
389	0	3380
389	1	2167
390	0	927
390	1	1719
391	0	2204
391	1	2167
392	0	1836
392	1	959
393	2	433
394	0	151
394	1	2167
395	2	419
396	0	3488
396	1	2695
397	0	3127
397	1	1840
398	0	3405
398	1	2781
399	0	2413
399	1	2415
400	0	632
400	1	858
401	0	1765
401	1	735
402	2	1786
403	2	883
404	2	2461
405	2	795
406	2	1720
407	0	3488
407	1	557
408	0	110
408	1	2378
409	0	1795
409	1	1236
410	0	2957
410	1	8
411	2	651
412	2	470
413	2	2264
414	0	2957
414	1	1027
415	0	1765
415	1	1236
416	0	2927
416	1	959
417	2	2904
418	2	1213
419	2	969
420	0	1172
420	1	2578
421	2	1895
422	2	1625
423	2	318
424	0	3205
424	1	3007
425	0	1723
425	1	260
426	2	545
427	2	1337
428	0	1224
428	1	692
429	2	749
430	0	3380
430	1	1121
431	2	2932
432	2	1311
433	0	1723
433	1	544
434	2	2349
435	0	1058
435	1	2565
436	0	3484
436	1	623
437	2	190
438	0	3205
438	1	1417
439	0	40
439	1	858
440	2	3012
441	0	450
441	1	1121
442	0	2957
442	1	1944
443	0	3380
443	1	1840
444	0	596
444	1	306
445	0	3484
445	1	2110
446	0	3484
446	1	2483
447	2	820
448	2	3262
449	2	1584
450	0	3205
450	1	3051
451	2	2149
452	0	1727
452	1	2781
453	0	2162
453	1	122
454	2	1429
455	2	528
456	0	3488
456	1	2781
457	0	1062
457	1	143
458	2	2913
459	0	151
459	1	3007
460	0	927
460	1	735
461	2	1818
462	2	2715
463	0	1878
463	1	285
464	0	40
464	1	1227
465	0	1224
465	1	115
466	2	83
467	0	282
467	1	3052
468	0	2666
468	1	2762
469	2	139
470	0	869
470	1	544
471	0	3205
471	1	2560
472	0	1058
472	1	285
473	0	1275
473	1	3052
474	0	3484
474	1	1467
475	2	814
476	2	810
477	2	1185
478	0	1428
478	1	623
479	0	3488
479	1	220
480	0	259
480	1	2781
481	0	3205
481	1	952
482	0	1723
482	1	1592
483	0	1224
483	1	714
484	2	2915
485	2	3364
486	0	927
486	1	1595
487	2	1499
488	2	2140
489	2	2362
490	0	466
490	1	1969
491	2	1945
492	0	3205
492	1	735
493	0	550
493	1	1356
494	2	1211
495	0	1224
495	1	260
496	2	1404
497	0	3484
497	1	285
498	2	827
499	0	2957
499	1	714
500	2	2319
501	0	1275
501	1	306
502	2	3353
503	2	736
504	2	2621
505	2	1737
506	2	3467
507	2	3378
508	2	1472
509	0	1058
509	1	1467
510	0	1005
510	1	858
511	0	2413
511	1	1865
512	0	2000
512	1	692
513	0	2666
513	1	952
514	0	1203
514	1	1840
515	2	2573
516	2	2333
517	2	1935
518	2	2237
519	0	1224
519	1	375
520	0	1224
520	1	448
521	2	1553
522	2	1285
523	2	2002
524	2	2411
525	0	1566
525	1	1227
526	2	2015
527	2	451
528	0	1224
528	1	8
529	0	2637
529	1	2167
530	2	2114
531	2	1748
532	2	3448
533	2	2469
534	0	1063
534	1	1227
535	0	110
535	1	2483
536	0	1705
536	1	2781
537	0	1275
537	1	2944
538	0	596
538	1	2944
539	0	2701
539	1	1840
540	0	1612
540	1	1944
541	2	1621
542	0	466
542	1	2781
543	0	2957
543	1	3427
544	0	1765
544	1	1426
545	0	596
545	1	1840
546	0	2413
546	1	1467
547	2	483
548	2	1664
549	0	1723
549	1	573
550	2	1272
551	2	1079
552	0	2666
552	1	70
553	2	262
554	2	29
555	0	1612
555	1	1236
556	2	3274
557	2	808
558	0	2692
558	1	1840
559	0	1723
559	1	1595
560	0	40
560	1	2944
561	0	3444
561	1	557
562	2	1154
563	0	3484
563	1	557
564	2	1436
565	2	442
566	0	2419
566	1	2483
567	2	2253
568	2	1369
569	2	1312
570	2	884
571	2	3179
572	2	715
573	2	2207
574	2	589
575	2	711
576	0	3380
576	1	1592
577	2	3399
578	0	1558
578	1	2781
579	0	2419
579	1	2167
580	0	3122
580	1	2648
581	0	362
581	1	692
582	2	1178
583	2	1715
584	2	396
585	2	2604
586	0	3444
586	1	306
587	2	1542
588	0	1293
588	1	306
589	0	450
589	1	623
590	2	2225
591	0	2878
591	1	3052
592	2	1308
593	0	1058
593	1	1840
594	0	927
594	1	2790
595	2	212
596	2	818
597	2	2547
598	2	3272
599	0	3205
599	1	1117
600	0	2957
600	1	1775
601	2	2559
602	0	3444
602	1	2199
603	0	596
603	1	2056
604	0	927
604	1	260
605	0	2666
605	1	3051
606	2	750
607	0	362
607	1	1121
608	2	3302
609	2	3017
610	2	2800
611	2	2627
612	2	2368
613	0	3444
613	1	2695
614	2	2238
615	0	1701
615	1	261
616	0	2224
616	1	220
617	0	3205
617	1	1541
618	2	2587
619	0	2957
619	1	1426
620	0	2957
620	1	1719
621	2	957
622	2	1734
623	0	1765
623	1	2304
624	0	1224
624	1	1708
625	2	530
626	0	1058
626	1	2415
627	0	596
627	1	2110
628	0	2413
628	1	1236
629	0	2204
629	1	557
630	0	1558
630	1	2565
631	2	2767
632	2	2316
633	0	3205
633	1	1419
634	2	746
635	2	1179
636	2	1849
637	0	1275
637	1	261
638	0	924
638	1	2016
639	0	927
639	1	623
640	0	927
640	1	1927
641	0	927
641	1	2167
642	0	707
642	1	2944
643	2	3389
644	0	3205
644	1	1485
645	0	40
645	1	1592
646	2	2423
647	2	2360
648	0	2957
648	1	557
649	0	2957
649	1	2199
650	0	2957
650	1	432
651	0	1765
651	1	1593
652	0	3405
652	1	2483
653	0	1224
653	1	112
654	0	3071
654	1	2781
655	0	1058
655	1	858
656	0	2000
656	1	1121
657	2	2464
658	0	1475
658	1	142
659	0	475
659	1	1121
660	2	2310
661	2	751
662	2	3229
663	0	362
663	1	2415
664	0	259
664	1	1444
665	0	3205
665	1	1330
666	0	1163
666	1	220
667	0	2957
667	1	963
668	0	3380
668	1	1865
669	0	1275
669	1	2781
670	0	1558
670	1	2415
671	0	3122
671	1	2790
672	2	3015
673	2	949
674	0	707
674	1	692
675	2	233
676	2	819
677	2	2845
678	0	550
678	1	1592
679	0	2957
679	1	122
680	2	2934
681	0	1224
681	1	1417
682	2	2723
683	2	1704
684	2	1780
685	2	2194
686	2	875
687	2	1330
688	0	3205
688	1	3192
689	0	55
689	1	2483
690	0	450
690	1	692
691	0	3112
691	1	1121
692	2	3217
693	2	274
694	2	737
695	2	2157
696	0	2413
696	1	1719
697	0	927
697	1	285
698	0	927
698	1	945
699	0	3417
699	1	220
700	0	2204
700	1	3473
701	0	1612
701	1	959
702	2	1051
703	2	1100
704	2	1487
705	0	259
705	1	542
706	2	1286
707	2	3002
708	0	3072
708	1	3052
709	2	251
710	2	2546
711	0	3175
711	1	375
712	0	1058
712	1	1227
713	0	2413
713	1	1946
714	2	1812
715	2	1124
716	0	1612
716	1	858
717	0	1612
717	1	692
718	2	3422
719	0	3488
719	1	1236
720	0	2692
720	1	1227
721	0	40
721	1	342
722	2	228
723	0	2957
723	1	2343
724	0	456
724	1	623
725	0	456
725	1	2565
726	0	1058
726	1	261
727	0	3444
727	1	1840
728	2	1702
729	2	1156
730	0	596
730	1	1946
731	0	927
731	1	432
732	2	601
733	0	2666
733	1	557
734	2	1644
735	2	3238
736	0	3488
736	1	1969
737	0	1063
737	1	3007
738	2	1627
739	2	2824
740	0	2867
740	1	1227
741	0	151
741	1	945
742	2	2871
743	0	1318
743	1	858
744	0	1943
744	1	2781
745	2	1138
746	0	1912
746	1	3052
747	2	867
748	2	1949
749	2	1059
750	2	2478
751	0	3205
751	1	432
752	2	2603
753	0	2957
753	1	1628
754	2	1139
755	0	1765
755	1	1356
756	2	271
757	0	1224
757	1	3365
758	0	1697
758	1	3052
759	0	2878
759	1	1593
760	2	1896
761	2	2529
762	2	48
763	0	2162
763	1	2415
764	0	151
764	1	1975
765	0	1566
765	1	1840
766	0	2666
766	1	3409
767	0	1701
767	1	858
768	2	2200
769	0	1612
769	1	1927
770	0	1612
770	1	2781
771	2	2505
772	2	2239
773	2	2886
774	2	2719
775	2	1631
776	0	1878
776	1	375
777	0	1723
777	1	306
778	0	40
778	1	2483
779	2	3248
780	0	3405
780	1	2565
781	0	1224
781	1	2977
782	2	1207
783	2	1454
784	0	3444
784	1	261
785	0	924
785	1	2016
786	0	924
786	1	2016
787	0	1005
787	1	1227
788	0	2162
788	1	1467
789	0	2598
789	1	3052
790	0	1558
790	1	951
791	0	2666
791	1	1417
792	0	2353
792	1	735
793	2	230
794	2	301
795	2	1006
796	0	110
796	1	420
797	0	40
797	1	3052
798	0	1765
798	1	2762
799	0	1274
799	1	3052
800	2	3138
801	2	2784
802	0	2867
802	1	2110
803	0	927
803	1	2199
804	0	1558
804	1	2167
805	2	2705
806	2	1030
807	0	466
807	1	3052
808	0	3494
808	1	858
809	2	1385
810	0	3205
810	1	75
811	0	1723
